id_user,date,hours,id_item,price,qty
L17850D,2010/12/01,09:00,85123A,2.0,7
L17850D,2010/12/01,09:00,85123A,3.0,7
L17850D,2010/12/01,09:00,85123A,3.0,7
L17850D,2010/12/01,09:00,85123A,3.0,7
L17850D,2010/12/01,09:00,85123A,8.0,4
L17850D,2010/12/01,09:00,85123A,4.0,7
L15291D,2010/12/01,09:00,85123A,3.0,49
L15291D,2010/12/01,09:00,85123A,3.0,75
L17850D,2010/12/01,09:00,85123A,2.0,7
L17850D,2010/12/01,09:00,85123A,2.0,7
L14688D,2010/12/01,09:00,85123A,2.0,10
L14688D,2010/12/01,09:00,85123A,2.0,10
L14688D,2010/12/01,09:00,85123A,3.0,10
L14688D,2010/12/01,09:00,85123A,1.0,10
L14688D,2010/12/01,09:00,85123A,4.0,13
L14688D,2010/12/01,09:00,85123A,4.0,7
L14688D,2010/12/01,09:00,85123A,1.0,13
L14688D,2010/12/01,09:00,85123A,2.0,10
L14688D,2010/12/01,09:00,85123A,3.0,7
L14688D,2010/12/01,09:00,85123A,3.0,7
L14688D,2010/12/01,09:00,85123A,0.0,125
L14688D,2010/12/01,09:00,85123A,1.0,25
L14688D,2010/12/01,09:00,85123A,1.0,25
L14688D,2010/12/01,09:00,85123A,1.0,25
L14688D,2010/12/01,09:00,85123A,3.0,7
L14688D,2010/12/01,09:00,85123A,1.0,49
L14688D,2010/12/01,09:00,85123A,0.0,100
L14688D,2010/12/01,09:00,85123A,2.0,10
L14688D,2010/12/01,09:00,85123A,2.0,10
L17809D,2010/12/01,09:00,85123A,1.0,25
L16098D,2010/12/01,09:00,85123A,1.0,13
L16098D,2010/12/01,09:00,85123A,4.0,10
L16098D,2010/12/01,09:00,85123A,2.0,13
L16098D,2010/12/01,09:00,85123A,2.0,10
L16098D,2010/12/01,09:00,85123A,2.0,10
L16098D,2010/12/01,09:00,85123A,2.0,52
L16098D,2010/12/01,09:00,85123A,3.0,10
L16098D,2010/12/01,09:00,85123A,4.0,4
L16098D,2010/12/01,09:00,85123A,6.0,13
L16098D,2010/12/01,09:00,85123A,15.0,4
L16098D,2010/12/01,09:00,85123A,15.0,4
L16098D,2010/12/01,09:00,85123A,17.0,4
L18074D,2010/12/01,09:00,85123A,6.0,4
L18074D,2010/12/01,09:00,85123A,1.0,49
L18074D,2010/12/01,09:00,85123A,2.0,13
L18074D,2010/12/01,09:00,85123A,3.0,7
L18074D,2010/12/01,09:00,85123A,3.0,13
L18074D,2010/12/01,09:00,85123A,1.0,40
L18074D,2010/12/01,09:00,85123A,3.0,40
L18074D,2010/12/01,09:00,85123A,3.0,7
L18074D,2010/12/01,09:00,85123A,13.0,4
L18074D,2010/12/01,09:00,85123A,4.0,4
L18074D,2010/12/01,09:00,85123A,6.0,4
L18074D,2010/12/01,09:00,85123A,7.0,7
L18074D,2010/12/01,09:00,85123A,11.0,10
L17420D,2010/12/01,09:00,85123A,20.0,1
L17420D,2010/12/01,09:00,85123A,1.0,13
L17420D,2010/12/01,09:00,85123A,4.0,7
L17420D,2010/12/01,09:00,85123A,2.0,10
L17420D,2010/12/01,09:00,85123A,1.0,13
L17420D,2010/12/01,09:00,85123A,8.0,4
L17420D,2010/12/01,09:00,85123A,2.0,10
L16029D,2010/12/01,09:00,85123A,5.0,37
L16029D,2010/12/01,09:00,85123A,2.0,100
L16029D,2010/12/01,09:00,85123A,2.0,100
L16029D,2010/12/01,09:00,85123A,4.0,200
L16029D,2010/12/01,09:00,85123A,3.0,200
L16029D,2010/12/01,09:00,85123A,3.0,200
L16029D,2010/12/01,09:00,85123A,1.0,425
L16029D,2010/12/01,09:00,85123A,1.0,425
L16250D,2010/12/01,09:00,85123A,6.0,4
L16250D,2010/12/01,09:00,85123A,6.0,4
L16250D,2010/12/01,09:00,85123A,8.0,4
L16250D,2010/12/01,09:00,85123A,5.0,4
L16250D,2010/12/01,09:00,85123A,4.0,4
L16250D,2010/12/01,09:00,85123A,3.0,7
L16250D,2010/12/01,09:00,85123A,2.0,13
L16250D,2010/12/01,09:00,85123A,0.0,13
L16250D,2010/12/01,09:00,85123A,1.0,13
L16250D,2010/12/01,09:00,85123A,1.0,13
L16250D,2010/12/01,09:00,85123A,1.0,13
L16250D,2010/12/01,09:00,85123A,7.0,4
L16250D,2010/12/01,09:00,85123A,2.0,13
L16250D,2010/12/01,09:00,85123A,2.0,13
L12431D,2010/12/01,10:00,85123A,8.0,7
L12431D,2010/12/01,10:00,85123A,5.0,10
L12431D,2010/12/01,10:00,85123A,1.0,13
L12431D,2010/12/01,10:00,85123A,5.0,7
L12431D,2010/12/01,10:00,85123A,6.0,4
L12431D,2010/12/01,10:00,85123A,6.0,7
L12431D,2010/12/01,10:00,85123A,6.0,4
L12431D,2010/12/01,10:00,85123A,8.0,4
L12431D,2010/12/01,10:00,85123A,4.0,4
L12431D,2010/12/01,10:00,85123A,4.0,4
L12431D,2010/12/01,10:00,85123A,8.0,4
L12431D,2010/12/01,10:00,85123A,8.0,4
L12431D,2010/12/01,10:00,85123A,2.0,25
L12431D,2010/12/01,10:00,85123A,1.0,25
L17548D,2010/12/01,10:00,85123A,2.0,-11
L17548D,2010/12/01,10:00,85123A,0.0,-23
L17548D,2010/12/01,10:00,85123A,0.0,-23
L17548D,2010/12/01,10:00,85123A,0.0,-23
L17548D,2010/12/01,10:00,85123A,3.0,-11
L17548D,2010/12/01,10:00,85123A,2.0,-11
L17548D,2010/12/01,10:00,85123A,2.0,-23
L13705D,2010/12/01,10:00,85123A,2.0,7
L13705D,2010/12/01,10:00,85123A,4.0,4
L13705D,2010/12/01,10:00,85123A,1.0,13
L13705D,2010/12/01,10:00,85123A,1.0,13
L13705D,2010/12/01,10:00,85123A,150.0,1
L13705D,2010/12/01,10:00,85123A,1.0,13
L13705D,2010/12/01,10:00,85123A,1.0,13
L13705D,2010/12/01,10:00,85123A,6.0,4
L13705D,2010/12/01,10:00,85123A,2.0,16
L13705D,2010/12/01,10:00,85123A,1.0,25
L13767D,2010/12/01,10:00,85123A,4.0,10
L13767D,2010/12/01,10:00,85123A,2.0,34
L13767D,2010/12/01,10:00,85123A,1.0,25
L13767D,2010/12/01,10:00,85123A,1.0,25
L13767D,2010/12/01,10:00,85123A,1.0,25
L13767D,2010/12/01,10:00,85123A,3.0,10
L13767D,2010/12/01,10:00,85123A,2.0,10
L13767D,2010/12/01,10:00,85123A,4.0,4
L13767D,2010/12/01,10:00,85123A,4.0,10
L13767D,2010/12/01,10:00,85123A,4.0,10
L13767D,2010/12/01,10:00,85123A,4.0,10
L13767D,2010/12/01,10:00,85123A,4.0,10
L13767D,2010/12/01,10:00,85123A,2.0,49
L13767D,2010/12/01,10:00,85123A,2.0,49
L17850D,2010/12/01,10:00,85123A,3.0,7
L17850D,2010/12/01,10:00,85123A,3.0,7
L17850D,2010/12/01,10:00,85123A,3.0,10
L17850D,2010/12/01,10:00,85123A,5.0,7
L17850D,2010/12/01,10:00,85123A,5.0,7
L17850D,2010/12/01,10:00,85123A,1.0,7
L17850D,2010/12/01,10:00,85123A,1.0,7
L17850D,2010/12/01,10:00,85123A,1.0,7
L17850D,2010/12/01,10:00,85123A,1.0,7
L17850D,2010/12/01,10:00,85123A,5.0,4
L17850D,2010/12/01,10:00,85123A,7.0,4
L17850D,2010/12/01,10:00,85123A,2.0,7
L17850D,2010/12/01,10:00,85123A,3.0,13
L17850D,2010/12/01,10:00,85123A,3.0,7
L17850D,2010/12/01,10:00,85123A,3.0,7
L17850D,2010/12/01,10:00,85123A,8.0,4
L17850D,2010/12/01,10:00,85123A,36.0,4
L17850D,2010/12/01,10:00,85123A,4.0,7
L17924D,2010/12/01,10:00,85123A,5.0,13
L17924D,2010/12/01,10:00,85123A,5.0,49
L13448D,2010/12/01,10:00,85123A,0.0,25
L13448D,2010/12/01,10:00,85123A,3.0,7
L13448D,2010/12/01,10:00,85123A,7.0,4
L13448D,2010/12/01,10:00,85123A,3.0,10
L13448D,2010/12/01,10:00,85123A,8.0,7
L13448D,2010/12/01,10:00,85123A,8.0,4
L13448D,2010/12/01,10:00,85123A,2.0,13
L13448D,2010/12/01,10:00,85123A,2.0,13
L13448D,2010/12/01,10:00,85123A,2.0,13
L13448D,2010/12/01,10:00,85123A,1.0,13
L13448D,2010/12/01,10:00,85123A,2.0,13
L13448D,2010/12/01,10:00,85123A,3.0,7
L13448D,2010/12/01,10:00,85123A,4.0,4
L13448D,2010/12/01,10:00,85123A,5.0,10
L13448D,2010/12/01,10:00,85123A,5.0,10
L13448D,2010/12/01,10:00,85123A,4.0,4
L13448D,2010/12/01,10:00,85123A,5.0,10
L17850D,2010/12/01,10:00,85123A,2.0,7
L17850D,2010/12/01,10:00,85123A,2.0,7
L13448D,2010/12/01,10:00,85123A,1.0,13
L15862D,2010/12/01,11:00,85123A,3.0,1
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,1.0,4
L15862D,2010/12/01,11:00,85123A,3.0,1
L15862D,2010/12/01,11:00,85123A,3.0,1
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,1.0,4
L15862D,2010/12/01,11:00,85123A,2.0,1
L15862D,2010/12/01,11:00,85123A,1.0,4
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,5.0,1
L15862D,2010/12/01,11:00,85123A,4.0,4
L15862D,2010/12/01,11:00,85123A,1.0,4
L15862D,2010/12/01,11:00,85123A,10.0,4
L15862D,2010/12/01,11:00,85123A,10.0,1
L15862D,2010/12/01,11:00,85123A,6.0,1
L15862D,2010/12/01,11:00,85123A,4.0,1
L15862D,2010/12/01,11:00,85123A,5.0,4
L15862D,2010/12/01,11:00,85123A,3.0,1
L15862D,2010/12/01,11:00,85123A,3.0,1
L15862D,2010/12/01,11:00,85123A,2.0,4
L15862D,2010/12/01,11:00,85123A,8.0,1
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,1.0,4
L15862D,2010/12/01,11:00,85123A,3.0,4
L15862D,2010/12/01,11:00,85123A,2.0,4
L15862D,2010/12/01,11:00,85123A,2.0,1
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,1.0,4
L15862D,2010/12/01,11:00,85123A,3.0,1
L15862D,2010/12/01,11:00,85123A,3.0,1
L15862D,2010/12/01,11:00,85123A,1.0,4
L15862D,2010/12/01,11:00,85123A,1.0,4
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,2.0,4
L15862D,2010/12/01,11:00,85123A,3.0,4
L15862D,2010/12/01,11:00,85123A,3.0,4
L15862D,2010/12/01,11:00,85123A,6.0,1
L15862D,2010/12/01,11:00,85123A,1.0,1
L15862D,2010/12/01,11:00,85123A,3.0,4
L15862D,2010/12/01,11:00,85123A,1.0,10
L15862D,2010/12/01,11:00,85123A,2.0,1
L15862D,2010/12/01,11:00,85123A,3.0,4
L15862D,2010/12/01,11:00,85123A,3.0,4
L15862D,2010/12/01,11:00,85123A,6.0,1
L15862D,2010/12/01,11:00,85123A,8.0,1
L15862D,2010/12/01,11:00,85123A,2.0,1
L15862D,2010/12/01,11:00,85123A,2.0,4
L15862D,2010/12/01,11:00,85123A,2.0,1
L15862D,2010/12/01,11:00,85123A,2.0,1
L15862D,2010/12/01,11:00,85123A,3.0,7
L15862D,2010/12/01,11:00,85123A,3.0,4
L15862D,2010/12/01,11:00,85123A,3.0,4
L15862D,2010/12/01,11:00,85123A,3.0,10
L15862D,2010/12/01,11:00,85123A,17.0,1
L15862D,2010/12/01,11:00,85123A,3.0,4
L15862D,2010/12/01,11:00,85123A,11.0,1
L15862D,2010/12/01,11:00,85123A,4.0,1
L15862D,2010/12/01,11:00,85123A,7.0,4
L15862D,2010/12/01,11:00,85123A,6.0,4
L15513D,2010/12/01,11:00,85123A,3.0,40
L15513D,2010/12/01,11:00,85123A,3.0,40
L15513D,2010/12/01,11:00,85123A,4.0,37
L16218D,2010/12/01,11:00,85123A,1.0,25
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,2.0,13
L16218D,2010/12/01,11:00,85123A,1.0,37
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,1.0,13
L16218D,2010/12/01,11:00,85123A,2.0,13
L16218D,2010/12/01,11:00,85123A,1.0,25
L16218D,2010/12/01,11:00,85123A,1.0,25
L16218D,2010/12/01,11:00,85123A,1.0,25
L16218D,2010/12/01,11:00,85123A,1.0,25
L16218D,2010/12/01,11:00,85123A,1.0,25
L16218D,2010/12/01,11:00,85123A,2.0,10
L16218D,2010/12/01,11:00,85123A,2.0,10
L16218D,2010/12/01,11:00,85123A,2.0,10
L16218D,2010/12/01,11:00,85123A,2.0,25
L14045D,2010/12/01,11:00,85123A,3.0,125
L17850D,2010/12/01,11:00,85123A,3.0,10
L17850D,2010/12/01,11:00,85123A,3.0,10
L17850D,2010/12/01,11:00,85123A,3.0,10
L17850D,2010/12/01,11:00,85123A,5.0,7
L17850D,2010/12/01,11:00,85123A,1.0,7
L17850D,2010/12/01,11:00,85123A,1.0,7
L17850D,2010/12/01,11:00,85123A,1.0,7
L17850D,2010/12/01,11:00,85123A,1.0,7
L17850D,2010/12/01,11:00,85123A,5.0,4
L17850D,2010/12/01,11:00,85123A,7.0,4
L17850D,2010/12/01,11:00,85123A,2.0,7
L17850D,2010/12/01,11:00,85123A,3.0,7
L17850D,2010/12/01,11:00,85123A,3.0,7
L17850D,2010/12/01,11:00,85123A,3.0,7
L17850D,2010/12/01,11:00,85123A,8.0,4
L17850D,2010/12/01,11:00,85123A,36.0,4
L17850D,2010/12/01,11:00,85123A,4.0,7
L17850D,2010/12/01,11:00,85123A,2.0,7
L17850D,2010/12/01,11:00,85123A,2.0,7
L14307D,2010/12/01,11:00,85123A,0.0,25
L14307D,2010/12/01,11:00,85123A,0.0,25
L14307D,2010/12/01,11:00,85123A,1.0,13
L14307D,2010/12/01,11:00,85123A,2.0,13
L14307D,2010/12/01,11:00,85123A,1.0,13
L14307D,2010/12/01,11:00,85123A,1.0,13
L14307D,2010/12/01,11:00,85123A,1.0,13
L14307D,2010/12/01,11:00,85123A,2.0,13
L14307D,2010/12/01,11:00,85123A,4.0,4
L14307D,2010/12/01,11:00,85123A,4.0,4
L14307D,2010/12/01,11:00,85123A,4.0,4
L14307D,2010/12/01,11:00,85123A,2.0,7
L14307D,2010/12/01,11:00,85123A,2.0,13
L14307D,2010/12/01,11:00,85123A,1.0,25
L14307D,2010/12/01,11:00,85123A,1.0,13
L14307D,2010/12/01,11:00,85123A,1.0,13
L14307D,2010/12/01,11:00,85123A,3.0,7
L14307D,2010/12/01,11:00,85123A,2.0,13
L14307D,2010/12/01,11:00,85123A,2.0,7
L14307D,2010/12/01,11:00,85123A,8.0,4
L14307D,2010/12/01,11:00,85123A,8.0,4
L14307D,2010/12/01,11:00,85123A,2.0,13
L14307D,2010/12/01,11:00,85123A,1.0,13
L14307D,2010/12/01,11:00,85123A,2.0,10
L14307D,2010/12/01,11:00,85123A,6.0,4
L14307D,2010/12/01,11:00,85123A,6.0,4
L14307D,2010/12/01,11:00,85123A,3.0,10
L14307D,2010/12/01,11:00,85123A,1.0,37
L14307D,2010/12/01,11:00,85123A,0.0,13
L14307D,2010/12/01,11:00,85123A,0.0,25
L14307D,2010/12/01,11:00,85123A,4.0,4
L14307D,2010/12/01,11:00,85123A,6.0,4
L14307D,2010/12/01,11:00,85123A,6.0,4
L14307D,2010/12/01,11:00,85123A,4.0,7
L14307D,2010/12/01,11:00,85123A,1.0,25
L14307D,2010/12/01,11:00,85123A,1.0,13
L14307D,2010/12/01,11:00,85123A,5.0,4
L14307D,2010/12/01,11:00,85123A,2.0,13
L14307D,2010/12/01,11:00,85123A,0.0,31
L14307D,2010/12/01,11:00,85123A,0.0,13
L14307D,2010/12/01,11:00,85123A,2.0,13
L14307D,2010/12/01,11:00,85123A,3.0,7
L14307D,2010/12/01,11:00,85123A,3.0,13
L14307D,2010/12/01,11:00,85123A,2.0,10
L14307D,2010/12/01,11:00,85123A,1.0,37
L14307D,2010/12/01,11:00,85123A,1.0,13
L14307D,2010/12/01,11:00,85123A,4.0,4
L14307D,2010/12/01,11:00,85123A,2.0,13
L17908D,2010/12/01,11:00,85123A,6.0,4
L17908D,2010/12/01,11:00,85123A,4.0,1
L17908D,2010/12/01,11:00,85123A,5.0,1
L17908D,2010/12/01,11:00,85123A,7.0,1
L17908D,2010/12/01,11:00,85123A,1.0,1
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,4.0,1
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,3.0,1
L17908D,2010/12/01,11:00,85123A,1.0,1
L17908D,2010/12/01,11:00,85123A,1.0,1
L17908D,2010/12/01,11:00,85123A,3.0,1
L17908D,2010/12/01,11:00,85123A,3.0,1
L17908D,2010/12/01,11:00,85123A,6.0,1
L17908D,2010/12/01,11:00,85123A,8.0,1
L17908D,2010/12/01,11:00,85123A,4.0,1
L17908D,2010/12/01,11:00,85123A,4.0,1
L17908D,2010/12/01,11:00,85123A,2.0,7
L17908D,2010/12/01,11:00,85123A,0.0,1
L17908D,2010/12/01,11:00,85123A,1.0,1
L17908D,2010/12/01,11:00,85123A,7.0,1
L17908D,2010/12/01,11:00,85123A,1.0,7
L17908D,2010/12/01,11:00,85123A,1.0,7
L17908D,2010/12/01,11:00,85123A,3.0,1
L17908D,2010/12/01,11:00,85123A,3.0,4
L17908D,2010/12/01,11:00,85123A,2.0,4
L17908D,2010/12/01,11:00,85123A,1.0,13
L17908D,2010/12/01,11:00,85123A,0.0,28
L17908D,2010/12/01,11:00,85123A,0.0,25
L17908D,2010/12/01,11:00,85123A,6.0,1
L17908D,2010/12/01,11:00,85123A,1.0,1
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,1.0,1
L17908D,2010/12/01,11:00,85123A,1.0,13
L17908D,2010/12/01,11:00,85123A,6.0,1
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,3.0,1
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,1.0,4
L17908D,2010/12/01,11:00,85123A,5.0,1
L17908D,2010/12/01,11:00,85123A,6.0,4
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,1.0,4
L17908D,2010/12/01,11:00,85123A,1.0,4
L17908D,2010/12/01,11:00,85123A,0.0,7
L17908D,2010/12/01,11:00,85123A,1.0,4
L17908D,2010/12/01,11:00,85123A,2.0,4
L17908D,2010/12/01,11:00,85123A,2.0,1
L17908D,2010/12/01,11:00,85123A,1.0,1
L17908D,2010/12/01,11:00,85123A,1.0,1
L17908D,2010/12/01,11:00,85123A,3.0,1
L17908D,2010/12/01,11:00,85123A,0.0,13
L17908D,2010/12/01,11:00,85123A,5.0,1
L17908D,2010/12/01,11:00,85123A,5.0,1
L12838D,2010/12/01,11:00,85123A,1.0,10
L12838D,2010/12/01,11:00,85123A,3.0,7
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,1.0,7
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,3.0,7
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,3.0,1
L12838D,2010/12/01,11:00,85123A,6.0,1
L12838D,2010/12/01,11:00,85123A,2.0,7
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,1.0,7
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,2.0,7
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,3.0,4
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,1.0,13
L12838D,2010/12/01,11:00,85123A,1.0,7
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,1.0,7
L12838D,2010/12/01,11:00,85123A,0.0,13
L12838D,2010/12/01,11:00,85123A,4.0,4
L12838D,2010/12/01,11:00,85123A,0.0,13
L12838D,2010/12/01,11:00,85123A,1.0,1
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,8.0,4
L12838D,2010/12/01,11:00,85123A,8.0,4
L12838D,2010/12/01,11:00,85123A,3.0,7
L12838D,2010/12/01,11:00,85123A,4.0,4
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,0.0,4
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,5.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,2.0,4
L12838D,2010/12/01,11:00,85123A,0.0,4
L12838D,2010/12/01,11:00,85123A,0.0,4
L12838D,2010/12/01,11:00,85123A,0.0,4
L12838D,2010/12/01,11:00,85123A,0.0,4
L12838D,2010/12/01,11:00,85123A,3.0,4
L12838D,2010/12/01,11:00,85123A,5.0,4
L12838D,2010/12/01,11:00,85123A,1.0,4
L12838D,2010/12/01,11:00,85123A,4.0,4
L12838D,2010/12/01,11:00,85123A,3.0,13
L13255D,2010/12/01,11:00,85123A,1.0,13
L13255D,2010/12/01,11:00,85123A,1.0,75
L13255D,2010/12/01,11:00,85123A,2.0,13
L13255D,2010/12/01,11:00,85123A,10.0,4
L13255D,2010/12/01,11:00,85123A,10.0,4
L13255D,2010/12/01,11:00,85123A,3.0,7
L16583D,2010/12/01,12:00,85123A,1.0,13
L16583D,2010/12/01,12:00,85123A,1.0,13
L16583D,2010/12/01,12:00,85123A,1.0,13
L16583D,2010/12/01,12:00,85123A,3.0,7
L16583D,2010/12/01,12:00,85123A,1.0,13
